Store,Dept,Date,Weekly_Sales,IsHoliday
27,2,2012-06-08,80375.67,False
27,2,2012-06-15,79689.88,False
27,2,2012-06-22,81570.27,False
27,2,2012-06-29,90955.3,False
27,2,2012-07-06,94074.53,False
27,2,2012-07-13,83710.06,False
27,2,2012-07-20,84212.79,False
27,2,2012-07-27,81971.03,False
27,2,2012-08-03,81785.67,False
27,2,2012-08-10,85039.12,False
27,2,2012-08-17,90257.1,False
27,2,2012-08-24,91233.29,False
27,2,2012-08-31,82353.14,False
27,2,2012-09-07,86747.98,True
27,2,2012-09-14,71725.18,False
27,2,2012-09-21,71622.76,False
27,2,2012-09-28,70231.41,False
27,2,2012-10-05,71379.88,False
27,2,2012-10-12,76392.81,False
27,2,2012-10-19,76631.7,False
27,2,2012-10-26,76929.73,False
27,3,2010-02-05,18338.29,False
27,3,2010-02-12,14536.84,True
27,3,2010-02-19,16602.75,False
27,3,2010-02-26,11977.81,False
27,3,2010-03-05,10884.55,False
27,3,2010-03-12,15673.83,False
27,3,2010-03-19,12821.53,False
27,3,2010-03-26,11980.74,False
27,3,2010-04-02,13690.32,False
27,3,2010-04-09,12130.2,False
27,3,2010-04-16,13535.97,False
27,3,2010-04-23,12660.96,False
27,3,2010-04-30,12452.84,False
27,3,2010-05-07,11310.67,False
27,3,2010-05-14,11413.1,False
27,3,2010-05-21,11689.33,False
27,3,2010-05-28,11917.86,False
27,3,2010-06-04,12929.71,False
27,3,2010-06-11,11269.12,False
27,3,2010-06-18,12893.23,False
27,3,2010-06-25,11530.66,False
27,3,2010-07-02,12700.89,False
27,3,2010-07-09,22104.86,False
27,3,2010-07-16,33568.69,False
27,3,2010-07-23,35416.32,False
27,3,2010-07-30,43282.39,False
27,3,2010-08-06,44509.76,False
27,3,2010-08-13,49865.02,False
27,3,2010-08-20,61941.18,False
27,3,2010-08-27,70489.58,False
27,3,2010-09-03,61527.19,False
27,3,2010-09-10,36009.87,True
27,3,2010-09-17,17795.55,False
27,3,2010-09-24,12692.95,False
27,3,2010-10-01,11829.67,False
27,3,2010-10-08,12434.24,False
27,3,2010-10-15,12607.68,False
27,3,2010-10-22,12829.97,False
27,3,2010-10-29,11381.88,False
27,3,2010-11-05,10800.45,False
27,3,2010-11-12,11910.38,False
27,3,2010-11-19,11643.33,False
27,3,2010-11-26,19082.39,True
27,3,2010-12-03,14258.84,False
27,3,2010-12-10,14765.95,False
27,3,2010-12-17,17071.84,False
27,3,2010-12-24,21919.43,False
27,3,2010-12-31,7843.43,True
27,3,2011-01-07,16793.85,False
27,3,2011-01-14,15392.28,False
27,3,2011-01-21,14660.63,False
27,3,2011-01-28,13902.16,False
27,3,2011-02-04,13114.81,False
27,3,2011-02-11,13823.09,True
27,3,2011-02-18,13407.73,False
27,3,2011-02-25,12160.13,False
27,3,2011-03-04,12277.33,False
27,3,2011-03-11,10944.76,False
27,3,2011-03-18,11352.16,False
27,3,2011-03-25,11228.96,False
27,3,2011-04-01,11305.8,False
27,3,2011-04-08,12153.62,False
27,3,2011-04-15,10427.59,False
27,3,2011-04-22,11368.08,False
27,3,2011-04-29,9681.43,False
27,3,2011-05-06,11642.09,False
27,3,2011-05-13,9314.69,False
27,3,2011-05-20,11049.06,False
27,3,2011-05-27,10245.22,False
27,3,2011-06-03,10365.99,False
27,3,2011-06-10,10331.17,False
27,3,2011-06-17,11045.7,False
27,3,2011-06-24,11183.72,False
27,3,2011-07-01,12995.81,False
27,3,2011-07-08,16411.31,False
27,3,2011-07-15,24924.41,False
27,3,2011-07-22,33718.83,False
27,3,2011-07-29,34652.53,False
27,3,2011-08-05,36631.36,False
27,3,2011-08-12,47166.38,False
27,3,2011-08-19,64003.93,False
27,3,2011-08-26,75492.18,False
27,3,2011-09-02,63137.67,False
27,3,2011-09-09,63724.74,True
27,3,2011-09-16,24293.49,False
27,3,2011-09-23,13441.58,False
27,3,2011-09-30,12140.91,False
27,3,2011-10-07,13140.52,False
27,3,2011-10-14,12111.4,False
27,3,2011-10-21,10223.28,False
27,3,2011-10-28,11994.32,False
27,3,2011-11-04,10374.17,False
27,3,2011-11-11,12182.48,False
27,3,2011-11-18,12195.09,False
27,3,2011-11-25,16084.25,True
27,3,2011-12-02,13445.22,False
27,3,2011-12-09,15368.28,False
27,3,2011-12-16,20409.83,False
27,3,2011-12-23,23215.93,False
27,3,2011-12-30,12519.43,True
27,3,2012-01-06,16260.39,False
27,3,2012-01-13,16480.3,False
27,3,2012-01-20,15743.05,False
27,3,2012-01-27,14591.13,False
27,3,2012-02-03,16034.09,False
27,3,2012-02-10,14372.68,True
27,3,2012-02-17,13508.34,False
27,3,2012-02-24,13787.77,False
27,3,2012-03-02,11762.37,False
27,3,2012-03-09,12703.69,False
27,3,2012-03-16,11555.21,False
27,3,2012-03-23,11261.02,False
27,3,2012-03-30,11966.59,False
27,3,2012-04-06,11754.02,False
27,3,2012-04-13,9833.22,False
27,3,2012-04-20,9866.6,False
27,3,2012-04-27,10067.78,False
27,3,2012-05-04,10543.63,False
27,3,2012-05-11,10829.93,False
27,3,2012-05-18,10690.04,False
27,3,2012-05-25,12230.18,False
27,3,2012-06-01,9116.67,False
27,3,2012-06-08,11775.7,False
27,3,2012-06-15,10646.01,False
27,3,2012-06-22,9488.19,False
27,3,2012-06-29,12955.82,False
27,3,2012-07-06,14109.08,False
27,3,2012-07-13,27397.13,False
27,3,2012-07-20,39015.54,False
27,3,2012-07-27,38431.75,False
27,3,2012-08-03,48712.86,False
27,3,2012-08-10,53545.7,False
27,3,2012-08-17,63026.64,False
27,3,2012-08-24,79953.07,False
27,3,2012-08-31,76764.36,False
27,3,2012-09-07,67377.7,True
27,3,2012-09-14,24075.61,False
27,3,2012-09-21,11255.59,False
27,3,2012-09-28,11307.91,False
27,3,2012-10-05,12197.52,False
27,3,2012-10-12,10542.05,False
27,3,2012-10-19,12759.35,False
27,3,2012-10-26,12431.35,False
27,4,2010-02-05,43921.8,False
27,4,2010-02-12,37156.14,True
27,4,2010-02-19,45305.02,False
27,4,2010-02-26,33704.33,False
27,4,2010-03-05,31348.88,False
27,4,2010-03-12,45243.6,False
27,4,2010-03-19,40083.2,False
27,4,2010-03-26,42205.82,False
27,4,2010-04-02,43863.89,False
27,4,2010-04-09,44644.34,False
27,4,2010-04-16,46002.24,False
27,4,2010-04-23,45346.96,False
27,4,2010-04-30,43278.03,False
27,4,2010-05-07,44545.64,False
27,4,2010-05-14,44673.79,False
27,4,2010-05-21,45571.67,False
27,4,2010-05-28,47144.87,False
27,4,2010-06-04,51478.85,False
27,4,2010-06-11,45987.82,False
27,4,2010-06-18,48349.82,False
27,4,2010-06-25,46032.62,False
27,4,2010-07-02,52356.48,False
27,4,2010-07-09,55542.09,False
27,4,2010-07-16,48883.29,False
27,4,2010-07-23,45804.04,False
27,4,2010-07-30,45100.95,False
27,4,2010-08-06,49387.86,False
27,4,2010-08-13,47006.7,False
27,4,2010-08-20,47140.06,False
27,4,2010-08-27,47599.71,False
27,4,2010-09-03,53609.16,False
27,4,2010-09-10,50313.1,True
27,4,2010-09-17,42872.84,False
27,4,2010-09-24,41057.94,False
27,4,2010-10-01,39587.07,False
27,4,2010-10-08,44809.97,False
27,4,2010-10-15,42501.02,False
27,4,2010-10-22,41785.23,False
27,4,2010-10-29,41297.45,False
27,4,2010-11-05,42356.64,False
27,4,2010-11-12,44381.99,False
27,4,2010-11-19,44094.02,False
27,4,2010-11-26,48945.26,True
27,4,2010-12-03,41557.35,False
27,4,2010-12-10,41800.72,False
27,4,2010-12-17,42533.32,False
27,4,2010-12-24,50119.72,False
27,4,2010-12-31,38770.1,True
27,4,2011-01-07,42796.26,False
27,4,2011-01-14,40741.52,False
27,4,2011-01-21,41120.61,False
27,4,2011-01-28,35605.58,False
27,4,2011-02-04,39709.8,False
27,4,2011-02-11,37874.12,True
27,4,2011-02-18,38508.57,False
27,4,2011-02-25,41879.81,False
27,4,2011-03-04,42632.29,False
27,4,2011-03-11,38989.53,False
27,4,2011-03-18,40881.18,False
27,4,2011-03-25,37695.02,False
27,4,2011-04-01,41294.98,False
27,4,2011-04-08,43458.13,False
27,4,2011-04-15,41841.83,False
27,4,2011-04-22,42358.99,False
27,4,2011-04-29,40531.16,False
27,4,2011-05-06,44329.45,False
27,4,2011-05-13,41485.12,False
27,4,2011-05-20,42679.13,False
27,4,2011-05-27,44045.55,False
27,4,2011-06-03,52507.07,False
27,4,2011-06-10,44605.35,False
27,4,2011-06-17,47399.66,False
27,4,2011-06-24,45387.6,False
27,4,2011-07-01,51232.83,False
27,4,2011-07-08,53816.5,False
27,4,2011-07-15,46417.26,False
27,4,2011-07-22,44003.45,False
27,4,2011-07-29,44993.52,False
27,4,2011-08-05,45946.6,False
27,4,2011-08-12,44991.28,False
27,4,2011-08-19,44879.78,False
27,4,2011-08-26,56085.26,False
27,4,2011-09-02,42349.13,False
27,4,2011-09-09,50975.43,True
27,4,2011-09-16,43114.26,False
27,4,2011-09-23,42857.23,False
27,4,2011-09-30,42035.92,False
27,4,2011-10-07,44395.02,False
27,4,2011-10-14,40972.94,False
27,4,2011-10-21,40065.34,False
27,4,2011-10-28,42186.08,False
27,4,2011-11-04,38478.96,False
27,4,2011-11-11,46976.88,False
27,4,2011-11-18,46648.25,False
27,4,2011-11-25,50742.9,True
27,4,2011-12-02,43268.49,False
27,4,2011-12-09,43087.84,False
27,4,2011-12-16,46070.89,False
27,4,2011-12-23,50317.66,False
27,4,2011-12-30,40172.93,True
27,4,2012-01-06,45052.48,False
27,4,2012-01-13,40996.41,False
27,4,2012-01-20,43970.94,False
27,4,2012-01-27,32026.6,False
27,4,2012-02-03,41155.41,False
27,4,2012-02-10,42047.8,True
27,4,2012-02-17,39178.41,False
27,4,2012-02-24,43699.84,False
27,4,2012-03-02,40501.62,False
27,4,2012-03-09,40384.4,False
27,4,2012-03-16,40363.34,False
27,4,2012-03-23,39630.04,False
27,4,2012-03-30,39972.82,False
27,4,2012-04-06,44797.85,False
27,4,2012-04-13,38781.23,False
27,4,2012-04-20,39993.71,False
27,4,2012-04-27,40707.13,False
27,4,2012-05-04,41659.76,False
27,4,2012-05-11,39634.99,False
27,4,2012-05-18,39692.64,False
27,4,2012-05-25,46075.58,False
27,4,2012-06-01,45265.76,False
27,4,2012-06-08,46049.83,False
27,4,2012-06-15,42233.72,False
27,4,2012-06-22,42145.06,False
27,4,2012-06-29,45649.43,False
27,4,2012-07-06,50030.2,False
27,4,2012-07-13,43963.88,False
27,4,2012-07-20,44211.3,False
27,4,2012-07-27,42548.64,False
27,4,2012-08-03,43132.87,False
27,4,2012-08-10,44012.63,False
27,4,2012-08-17,44049.35,False
27,4,2012-08-24,43864.95,False
27,4,2012-08-31,44999.97,False
27,4,2012-09-07,47948.69,True
27,4,2012-09-14,38824.47,False
27,4,2012-09-21,37815.75,False
27,4,2012-09-28,38925.54,False
27,4,2012-10-05,41205.53,False
27,4,2012-10-12,40099.02,False
27,4,2012-10-19,38917.3,False
27,4,2012-10-26,43600.31,False
27,5,2010-02-05,30363.63,False
27,5,2010-02-12,32478.88,True
27,5,2010-02-19,41389.72,False
27,5,2010-02-26,24321.2,False
27,5,2010-03-05,24230.65,False
27,5,2010-03-12,43528.06,False
27,5,2010-03-19,39531.05,False
27,5,2010-03-26,48102.42,False
27,5,2010-04-02,56231.04,False
27,5,2010-04-09,35039.48,False
27,5,2010-04-16,21780.84,False
27,5,2010-04-23,33238.97,False
27,5,2010-04-30,38083.36,False
27,5,2010-05-07,24471.63,False
27,5,2010-05-14,29847.54,False
27,5,2010-05-21,20857.04,False
27,5,2010-05-28,19117.65,False
27,5,2010-06-04,28984.31,False
27,5,2010-06-11,25545.45,False
27,5,2010-06-18,28140.9,False
27,5,2010-06-25,28675.04,False
27,5,2010-07-02,30774.68,False
27,5,2010-07-09,28614.86,False
27,5,2010-07-16,27403.38,False
27,5,2010-07-23,26591.91,False
27,5,2010-07-30,26832.29,False
27,5,2010-08-06,26280.84,False
27,5,2010-08-13,24279.09,False
27,5,2010-08-20,23577.76,False
27,5,2010-08-27,26081.84,False
27,5,2010-09-03,24492.36,False
27,5,2010-09-10,24968.25,True
27,5,2010-09-17,21387.1,False
27,5,2010-09-24,22648.78,False
27,5,2010-10-01,28649.88,False
27,5,2010-10-08,27161.14,False
27,5,2010-10-15,25016.69,False
27,5,2010-10-22,22925.56,False
27,5,2010-10-29,20255.91,False
27,5,2010-11-05,29263.05,False
27,5,2010-11-12,36752.28,False
27,5,2010-11-19,34402.68,False
27,5,2010-11-26,108616.03,True
27,5,2010-12-03,51512.8,False
27,5,2010-12-10,67760.25,False
27,5,2010-12-17,100098.09,False
27,5,2010-12-24,138618.5,False
27,5,2010-12-31,34783.98,True
27,5,2011-01-07,28976.75,False
27,5,2011-01-14,24365.79,False
27,5,2011-01-21,24217.12,False
27,5,2011-01-28,18502.78,False
27,5,2011-02-04,23300.67,False
27,5,2011-02-11,24175.39,True
27,5,2011-02-18,25623.3,False
27,5,2011-02-25,27380.37,False
27,5,2011-03-04,25868.48,False
27,5,2011-03-11,23685.53,False
27,5,2011-03-18,22530.1,False
27,5,2011-03-25,19853.68,False
27,5,2011-04-01,25884.03,False
27,5,2011-04-08,25363.14,False
27,5,2011-04-15,28034.95,False
27,5,2011-04-22,34203.43,False
27,5,2011-04-29,25724.22,False
27,5,2011-05-06,18976.2,False
27,5,2011-05-13,17403.77,False
27,5,2011-05-20,21525.43,False
27,5,2011-05-27,18892.47,False
27,5,2011-06-03,20644.44,False
27,5,2011-06-10,19286.78,False
27,5,2011-06-17,22487.64,False
27,5,2011-06-24,23162.36,False
27,5,2011-07-01,21453.55,False
27,5,2011-07-08,19675.24,False
27,5,2011-07-15,17871.7,False
27,5,2011-07-22,17002.54,False
27,5,2011-07-29,20452.71,False
27,5,2011-08-05,18017.02,False
27,5,2011-08-12,18741.91,False
27,5,2011-08-19,20340.97,False
27,5,2011-08-26,22084.46,False
27,5,2011-09-02,17051.04,False
27,5,2011-09-09,18906.99,True
27,5,2011-09-16,22640.92,False
27,5,2011-09-23,22627.98,False
27,5,2011-09-30,21721.2,False
27,5,2011-10-07,25116.27,False
27,5,2011-10-14,23273.79,False
27,5,2011-10-21,25623.42,False
27,5,2011-10-28,24625.62,False
27,5,2011-11-04,23212.3,False
27,5,2011-11-11,32580.1,False
27,5,2011-11-18,32506.37,False
27,5,2011-11-25,95413.56,True
27,5,2011-12-02,33579.41,False
27,5,2011-12-09,45262.78,False
27,5,2011-12-16,66927.37,False
27,5,2011-12-23,76408.31,False
27,5,2011-12-30,35512.05,True
27,5,2012-01-06,19285.09,False
27,5,2012-01-13,17337.98,False
27,5,2012-01-20,15747.32,False
27,5,2012-01-27,16949.96,False
27,5,2012-02-03,22303.64,False
27,5,2012-02-10,21704.24,True
27,5,2012-02-17,31099.24,False
27,5,2012-02-24,25204.42,False
27,5,2012-03-02,22634.93,False
27,5,2012-03-09,22354.64,False
27,5,2012-03-16,22248.1,False
27,5,2012-03-23,18964.23,False
27,5,2012-03-30,20737.53,False
27,5,2012-04-06,28320.85,False
27,5,2012-04-13,24475.39,False
27,5,2012-04-20,15947.66,False
27,5,2012-04-27,15263.11,False
27,5,2012-05-04,16565.07,False
27,5,2012-05-11,17528.12,False
27,5,2012-05-18,16465.98,False
27,5,2012-05-25,16377.19,False
27,5,2012-06-01,18504.42,False
27,5,2012-06-08,21260.24,False
27,5,2012-06-15,21940.29,False
27,5,2012-06-22,20975.74,False
27,5,2012-06-29,21363.65,False
27,5,2012-07-06,18310.95,False
27,5,2012-07-13,16307.64,False
27,5,2012-07-20,19212.1,False
27,5,2012-07-27,17191.51,False
27,5,2012-08-03,16905.6,False
27,5,2012-08-10,17470.57,False
27,5,2012-08-17,17010.22,False
27,5,2012-08-24,25240.56,False
27,5,2012-08-31,19945.48,False
27,5,2012-09-07,17793.84,True
27,5,2012-09-14,16663.86,False
27,5,2012-09-21,15398.47,False
27,5,2012-09-28,23412.01,False
27,5,2012-10-05,20547.97,False
27,5,2012-10-12,25371.77,False
27,5,2012-10-19,26121.06,False
27,5,2012-10-26,25572.59,False
27,6,2010-02-05,6045.13,False
27,6,2010-02-12,8598.4,True
27,6,2010-02-19,7866.78,False
27,6,2010-02-26,5419.87,False
27,6,2010-03-05,4741.58,False
27,6,2010-03-12,7257.69,False
27,6,2010-03-19,8280.79,False
27,6,2010-03-26,8663.02,False
27,6,2010-04-02,7602.08,False
27,6,2010-04-09,7328.96,False
27,6,2010-04-16,5308.55,False
27,6,2010-04-23,10144.9,False
27,6,2010-04-30,9971.3,False
27,6,2010-05-07,12121.29,False
27,6,2010-05-14,14771.79,False
27,6,2010-05-21,11930.17,False
27,6,2010-05-28,11389.9,False
27,6,2010-06-04,10278.39,False
27,6,2010-06-11,10655.61,False
27,6,2010-06-18,10144.96,False
27,6,2010-06-25,13609.92,False
27,6,2010-07-02,12764.77,False
27,6,2010-07-09,16178.68,False
27,6,2010-07-16,10325.59,False
27,6,2010-07-23,11373.59,False
27,6,2010-07-30,11964.64,False
27,6,2010-08-06,11893.79,False
27,6,2010-08-13,9293.66,False
27,6,2010-08-20,14423.19,False
27,6,2010-08-27,8022.92,False
27,6,2010-09-03,6864.92,False
27,6,2010-09-10,7855.87,True
27,6,2010-09-17,8095.99,False
27,6,2010-09-24,6176.2,False
27,6,2010-10-01,6467.47,False
27,6,2010-10-08,6720.91,False
27,6,2010-10-15,6380.98,False
27,6,2010-10-22,8269.57,False
27,6,2010-10-29,10222.38,False
27,6,2010-11-05,9168.16,False
27,6,2010-11-12,6980.13,False
27,6,2010-11-19,5868.08,False
27,6,2010-11-26,41005.33,True
27,6,2010-12-03,11909.78,False
27,6,2010-12-10,11099.75,False
27,6,2010-12-17,14713.39,False
27,6,2010-12-24,35347.8,False
27,6,2010-12-31,7753.37,True
27,6,2011-01-07,5366.73,False
27,6,2011-01-14,4248.34,False
27,6,2011-01-21,3636.4,False
27,6,2011-01-28,3737.23,False
27,6,2011-02-04,3816.36,False
27,6,2011-02-11,4930.84,True
27,6,2011-02-18,5335.76,False
27,6,2011-02-25,5855.11,False
27,6,2011-03-04,6798.78,False
27,6,2011-03-11,7095.0,False
27,6,2011-03-18,8886.25,False
27,6,2011-03-25,6687.36,False
27,6,2011-04-01,7079.6,False
27,6,2011-04-08,5414.34,False
27,6,2011-04-15,8489.67,False
27,6,2011-04-22,9598.34,False
27,6,2011-04-29,7075.16,False
27,6,2011-05-06,8788.0,False
27,6,2011-05-13,7869.11,False
27,6,2011-05-20,9151.92,False
27,6,2011-05-27,7369.87,False
27,6,2011-06-03,8706.82,False
27,6,2011-06-10,7685.4,False
27,6,2011-06-17,8077.55,False
27,6,2011-06-24,9573.71,False
27,6,2011-07-01,9210.14,False
27,6,2011-07-08,9405.97,False
27,6,2011-07-15,8095.18,False
27,6,2011-07-22,7276.46,False
27,6,2011-07-29,8246.27,False
27,6,2011-08-05,8229.02,False
27,6,2011-08-12,9992.1,False
27,6,2011-08-19,8062.97,False
27,6,2011-08-26,5769.16,False
27,6,2011-09-02,4395.42,False
27,6,2011-09-09,6159.07,True
27,6,2011-09-16,5288.17,False
27,6,2011-09-23,4612.31,False
27,6,2011-09-30,4993.5,False
27,6,2011-10-07,7643.79,False
27,6,2011-10-14,6082.79,False
27,6,2011-10-21,7621.4,False
27,6,2011-10-28,4368.28,False
27,6,2011-11-04,5102.14,False
27,6,2011-11-11,5338.68,False
27,6,2011-11-18,5369.52,False
27,6,2011-11-25,32613.41,True
27,6,2011-12-02,4428.01,False
27,6,2011-12-09,4505.38,False
27,6,2011-12-16,8121.14,False
27,6,2011-12-23,19930.34,False
27,6,2011-12-30,11135.96,True
27,6,2012-01-06,5248.92,False
27,6,2012-01-13,2524.01,False
27,6,2012-01-20,3286.34,False
27,6,2012-01-27,3248.07,False
27,6,2012-02-03,2695.71,False
27,6,2012-02-10,3469.28,True
27,6,2012-02-17,4492.35,False
27,6,2012-02-24,3835.45,False
27,6,2012-03-02,2704.47,False
27,6,2012-03-09,5666.53,False
27,6,2012-03-16,2872.39,False
27,6,2012-03-23,2811.04,False
27,6,2012-03-30,4615.76,False
27,6,2012-04-06,5384.7,False
27,6,2012-04-13,6050.85,False
27,6,2012-04-20,4257.03,False
27,6,2012-04-27,5458.87,False
27,6,2012-05-04,5949.72,False
27,6,2012-05-11,4483.55,False
27,6,2012-05-18,6884.36,False
27,6,2012-05-25,4923.94,False
27,6,2012-06-01,5892.66,False
27,6,2012-06-08,5464.76,False
27,6,2012-06-15,5414.36,False
27,6,2012-06-22,7026.84,False
27,6,2012-06-29,7388.47,False
27,6,2012-07-06,7439.43,False
27,6,2012-07-13,5553.46,False
27,6,2012-07-20,6208.81,False
27,6,2012-07-27,4551.08,False
27,6,2012-08-03,4904.09,False
27,6,2012-08-10,3806.0,False
27,6,2012-08-17,6176.61,False
27,6,2012-08-24,4806.5,False
27,6,2012-08-31,4143.29,False
27,6,2012-09-07,3439.31,True
27,6,2012-09-14,3997.25,False
27,6,2012-09-21,4088.69,False
27,6,2012-09-28,4766.82,False
27,6,2012-10-05,3918.16,False
27,6,2012-10-12,3859.77,False
27,6,2012-10-19,3902.69,False
27,6,2012-10-26,5339.65,False
30,1,2010-02-05,10158.77,False
30,1,2010-02-12,14346.05,True
30,1,2010-02-19,12321.18,False
30,1,2010-02-26,10099.28,False
30,1,2010-03-05,9719.9,False
30,1,2010-03-12,10560.49,False
30,1,2010-03-19,9771.21,False
30,1,2010-03-26,11678.69,False
30,1,2010-04-02,13723.71,False
30,1,2010-04-09,13070.12,False
30,1,2010-04-16,9401.71,False
30,1,2010-04-23,9563.17,False
30,1,2010-04-30,9503.51,False
30,1,2010-05-07,10468.47,False
30,1,2010-05-14,10217.95,False
30,1,2010-05-21,9535.18,False
30,1,2010-05-28,10312.66,False
30,1,2010-06-04,9864.11,False
30,1,2010-06-11,9325.99,False
30,1,2010-06-18,8741.0,False
30,1,2010-06-25,9453.25,False
30,1,2010-07-02,9545.89,False
30,1,2010-07-09,9421.17,False
30,1,2010-07-16,9164.01,False
30,1,2010-07-23,9521.13,False
30,1,2010-07-30,8950.13,False
30,1,2010-08-06,9269.53,False
30,1,2010-08-13,9097.71,False
30,1,2010-08-20,8953.66,False
30,1,2010-08-27,9195.75,False
30,1,2010-09-03,9283.91,False
30,1,2010-09-10,9257.67,True
30,1,2010-09-17,9381.26,False
30,1,2010-09-24,9570.95,False
30,1,2010-10-01,9843.45,False
30,1,2010-10-08,10274.31,False
30,1,2010-10-15,12143.14,False
30,1,2010-10-22,11971.14,False
30,1,2010-10-29,17829.05,False
30,1,2010-11-05,22380.12,False
30,1,2010-11-12,9312.46,False
30,1,2010-11-19,8543.5,False
30,1,2010-11-26,9912.75,True
30,1,2010-12-03,9008.52,False
30,1,2010-12-10,10946.91,False
30,1,2010-12-17,13002.03,False
30,1,2010-12-24,15166.74,False
30,1,2010-12-31,7899.46,True
30,1,2011-01-07,7410.35,False
30,1,2011-01-14,8586.88,False
30,1,2011-01-21,9168.21,False
30,1,2011-01-28,9066.8,False
30,1,2011-02-04,11383.02,False
30,1,2011-02-11,12033.61,True
30,1,2011-02-18,14095.31,False
30,1,2011-02-25,8750.24,False
30,1,2011-03-04,9437.01,False
30,1,2011-03-11,8513.0,False
30,1,2011-03-18,9607.86,False
30,1,2011-03-25,9121.24,False
30,1,2011-04-01,9804.55,False
30,1,2011-04-08,9913.45,False
30,1,2011-04-15,9653.13,False
30,1,2011-04-22,13718.13,False
30,1,2011-04-29,15052.75,False
30,1,2011-05-06,8921.19,False
30,1,2011-05-13,8337.07,False
30,1,2011-05-20,8311.34,False
30,1,2011-05-27,8740.64,False
30,1,2011-06-03,8483.87,False
30,1,2011-06-10,8598.53,False
30,1,2011-06-17,8580.18,False
30,1,2011-06-24,8961.74,False
30,1,2011-07-01,8849.05,False
30,1,2011-07-08,8216.97,False
30,1,2011-07-15,8864.25,False
30,1,2011-07-22,8888.38,False
30,1,2011-07-29,8653.96,False
30,1,2011-08-05,8919.62,False
30,1,2011-08-12,8931.82,False
30,1,2011-08-19,8206.87,False
30,1,2011-08-26,7905.9,False
30,1,2011-09-02,6951.8,False
30,1,2011-09-09,7605.79,True
30,1,2011-09-16,7696.13,False
30,1,2011-09-23,8157.21,False
30,1,2011-09-30,9059.07,False
30,1,2011-10-07,9521.65,False
30,1,2011-10-14,9625.14,False
30,1,2011-10-21,9909.66,False
30,1,2011-10-28,13070.45,False
30,1,2011-11-04,21790.21,False
30,1,2011-11-11,7541.74,False
30,1,2011-11-18,7961.22,False
30,1,2011-11-25,7996.47,True
30,1,2011-12-02,8797.14,False
30,1,2011-12-09,9873.17,False
30,1,2011-12-16,12119.49,False
30,1,2011-12-23,13695.74,False
30,1,2011-12-30,8952.51,True
30,1,2012-01-06,7272.77,False
30,1,2012-01-13,7957.75,False
30,1,2012-01-20,8184.23,False
30,1,2012-01-27,7834.01,False
30,1,2012-02-03,8804.43,False
30,1,2012-02-10,9872.96,True
30,1,2012-02-17,13585.94,False
30,1,2012-02-24,7632.24,False
30,1,2012-03-02,8488.32,False
30,1,2012-03-09,8901.24,False
30,1,2012-03-16,8903.59,False
30,1,2012-03-23,9579.42,False
30,1,2012-03-30,10293.88,False
30,1,2012-04-06,13811.17,False
30,1,2012-04-13,13311.04,False
30,1,2012-04-20,8410.49,False
30,1,2012-04-27,8332.21,False
30,1,2012-05-04,8084.37,False
30,1,2012-05-11,8133.35,False
30,1,2012-05-18,8468.09,False
30,1,2012-05-25,8342.73,False
30,1,2012-06-01,8236.01,False
30,1,2012-06-08,8353.5,False
30,1,2012-06-15,8276.95,False
30,1,2012-06-22,8411.99,False
30,1,2012-06-29,7854.96,False
30,1,2012-07-06,8619.43,False
30,1,2012-07-13,8260.0,False
30,1,2012-07-20,7880.14,False
30,1,2012-07-27,7782.83,False
30,1,2012-08-03,7489.45,False
30,1,2012-08-10,8149.37,False
30,1,2012-08-17,7524.74,False
30,1,2012-08-24,8086.31,False
30,1,2012-08-31,7818.08,False
30,1,2012-09-07,8403.88,True
30,1,2012-09-14,9737.45,False
30,1,2012-09-21,9253.82,False
30,1,2012-09-28,8533.38,False
30,1,2012-10-05,10111.82,False
30,1,2012-10-12,10517.79,False
30,1,2012-10-19,10673.62,False
30,1,2012-10-26,12863.85,False
30,2,2010-02-05,12745.86,False
30,2,2010-02-12,12656.61,True
30,2,2010-02-19,13227.79,False
30,2,2010-02-26,14844.11,False
30,2,2010-03-05,14123.35,False
30,2,2010-03-12,14644.62,False
30,2,2010-03-19,13190.09,False
30,2,2010-03-26,13268.57,False
30,2,2010-04-02,13144.26,False
30,2,2010-04-09,14765.35,False
30,2,2010-04-16,14753.83,False
30,2,2010-04-23,14256.06,False
30,2,2010-04-30,13973.56,False
30,2,2010-05-07,13742.83,False
30,2,2010-05-14,14096.94,False
30,2,2010-05-21,14675.89,False
30,2,2010-05-28,14036.69,False
30,2,2010-06-04,13358.31,False
30,2,2010-06-11,14150.26,False
30,2,2010-06-18,13971.33,False
30,2,2010-06-25,13328.67,False
30,2,2010-07-02,13385.1,False
30,2,2010-07-09,13540.42,False
30,2,2010-07-16,13683.33,False
30,2,2010-07-23,13025.03,False
30,2,2010-07-30,13805.88,False
30,2,2010-08-06,13660.33,False
30,2,2010-08-13,13510.66,False
30,2,2010-08-20,14276.93,False
30,2,2010-08-27,14351.64,False
30,2,2010-09-03,14328.94,False
30,2,2010-09-10,13651.4,True
30,2,2010-09-17,14238.15,False
30,2,2010-09-24,14355.11,False
30,2,2010-10-01,13898.1,False
30,2,2010-10-08,14639.57,False
30,2,2010-10-15,12816.83,False
30,2,2010-10-22,13150.83,False
30,2,2010-10-29,13264.0,False
30,2,2010-11-05,13103.16,False
