Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
19,2012-08-31,71.85,4.026,19970.78,236.96,23.99,7058.25,2595.88,138.3771935,8.193,False
19,2012-09-07,72.2,4.0760000000000005,9053.47,27.41,22.94,1677.12,4844.18,138.4729355,8.193,True
19,2012-09-14,65.08,4.088,13667.97,,13.57,1166.93,7136.43,138.5673,8.193,False
19,2012-09-21,60.62,4.203,11030.97,147.55,13.5,1516.01,9152.78,138.6534,8.193,False
19,2012-09-28,56.81,4.158,2992.04,48.46,,2463.88,3732.36,138.7395,8.193,False
19,2012-10-05,59.86,4.151,6971.59,,10.96,3640.93,3827.33,138.8256,7.992000000000001,False
19,2012-10-12,48.29,4.186,2374.5,,7.25,919.32,6101.0,138.9117,7.992000000000001,False
19,2012-10-19,53.44,4.1530000000000005,2948.25,,17.4,811.41,2017.49,138.8336129,7.992000000000001,False
19,2012-10-26,56.49,4.071000000000001,5430.75,90.07,,904.34,1665.77,138.7281613,7.992000000000001,False
19,2012-11-02,46.81,3.97,11686.96,18053.48,88.94,5484.5,3833.76,138.62270969999997,7.992000000000001,False
19,2012-11-09,36.61,3.947,10447.67,8347.01,63.02,555.28,5534.02,138.5172581,7.992000000000001,False
19,2012-11-16,45.1,3.9419999999999997,13820.22,970.3,111.97,1378.34,7943.58,138.4473,7.992000000000001,False
19,2012-11-23,40.84,3.978,1805.13,0.02,115048.81,527.72,860.36,138.4246667,7.992000000000001,True
19,2012-11-30,34.69,3.966,6213.37,0.01,10583.66,291.77,7161.79,138.4020333,7.992000000000001,False
19,2012-12-07,43.1,3.92,9231.25,,366.0,2931.23,17257.64,138.3794,7.992000000000001,False
19,2012-12-14,37.84,3.8689999999999998,8978.78,,80.0,1157.44,3218.38,138.3685484,7.992000000000001,False
19,2012-12-21,40.4,3.8160000000000003,3694.82,,18.32,28.84,1312.46,138.4283871,7.992000000000001,False
19,2012-12-28,29.58,3.785,21811.57,40905.78,126.98,353.83,3784.77,138.4882258,7.992000000000001,True
19,2013-01-04,25.22,3.7939999999999996,5497.5,38836.38,54.01,129.39,2633.63,138.5480645,8.036,False
19,2013-01-11,34.91,3.802,4034.6,20543.56,16.34,27.73,4608.97,138.60790319999998,8.036,False
19,2013-01-18,37.22,3.798,14539.28,6324.58,4.22,989.85,1548.86,138.67016130000002,8.036,False
19,2013-01-25,20.04,3.78,4518.34,3054.39,0.6,744.2,2105.49,138.73338710000002,8.036,False
19,2013-02-01,31.51,3.806,23355.16,2188.33,134.8,41847.94,1801.0,138.79661289999999,8.036,False
19,2013-02-08,22.82,3.945,84139.36,1876.35,236.42,60065.82,5586.91,138.85983869999998,8.036,True
19,2013-02-15,30.73,4.006,17577.61,2478.62,781.48,7469.45,9734.54,138.9004286,8.036,False
19,2013-02-22,24.1,4.045,12290.99,3768.15,6.0,3704.32,4787.66,138.88442859999998,8.036,False
19,2013-03-01,33.74,4.079,10332.93,552.02,211.38,93.68,1347.58,138.8684286,8.036,False
19,2013-03-08,29.44,4.045,33815.05,344.23,72.18,11789.26,2869.89,138.8524286,8.036,False
19,2013-03-15,38.92,4.029,17887.06,,7.79,3853.63,1884.2,138.85977419999998,8.036,False
19,2013-03-22,28.07,3.9989999999999997,11279.19,,1434.2,3264.83,2426.5,138.92548390000002,8.036,False
19,2013-03-29,36.39,3.983,11181.01,,1173.21,47.31,4608.74,138.9911935,8.036,False
19,2013-04-05,36.94,3.9539999999999997,11969.09,4974.43,447.22,2715.29,3252.21,139.0569032,7.806,False
19,2013-04-12,43.78,3.9139999999999997,9112.91,1907.65,31.63,4146.37,2285.07,139.1226129,7.806,False
19,2013-04-19,51.88,3.8760000000000003,6224.83,127.42,71.0,248.23,1099.86,139.1226129,7.806,False
19,2013-04-26,47.33,3.806,1974.68,,159.67,161.14,2351.9,139.1226129,7.806,False
19,2013-05-03,59.08,3.775,14724.43,30.94,51.08,8229.62,1815.51,,,False
19,2013-05-10,59.31,3.762,6830.01,326.7,168.62,2078.28,8838.24,,,False
19,2013-05-17,52.54,3.79,11529.47,581.88,11.42,2496.68,5104.96,,,False
19,2013-05-24,62.35,3.793,5889.93,595.88,1042.67,2355.77,3727.0,,,False
19,2013-05-31,62.2,3.8080000000000003,5101.84,534.57,728.91,98.54,2988.71,,,False
19,2013-06-07,62.27,3.792,15573.25,1213.92,698.93,9775.28,5182.49,,,False
19,2013-06-14,62.27,3.795,5819.8,1228.5,676.66,3187.16,3022.72,,,False
19,2013-06-21,63.62,3.793,6249.72,1198.03,239.5,4795.65,7608.5,,,False
19,2013-06-28,74.7,3.8,8789.89,2645.16,46.47,7281.65,3360.27,,,False
19,2013-07-05,69.81,3.778,13423.83,6220.22,1150.97,11125.54,2406.94,,,False
19,2013-07-12,74.12,3.7910000000000004,8565.49,2641.12,92.79,4060.58,2207.45,,,False
19,2013-07-19,79.15,3.9130000000000003,2605.69,2086.65,598.5,722.01,1233.32,,,False
19,2013-07-26,68.96,3.951,689.65,1568.71,30.0,84.91,1993.5,,,False
27,2010-02-05,27.19,2.9539999999999997,,,,,,135.3524608,8.237,False
27,2010-02-12,29.81,2.94,,,,,,135.4113076,8.237,True
27,2010-02-19,32.44,2.909,,,,,,135.4657781,8.237,False
27,2010-02-26,36.0,2.91,,,,,,135.5195191,8.237,False
27,2010-03-05,38.07,2.9189999999999996,,,,,,135.5732602,8.237,False
27,2010-03-12,45.98,2.938,,,,,,135.62700130000002,8.237,False
27,2010-03-19,49.04,2.96,,,,,,135.6682247,8.237,False
27,2010-03-26,52.34,2.963,,,,,,135.7073618,8.237,False
27,2010-04-02,46.9,2.957,,,,,,135.7464988,8.058,False
27,2010-04-09,62.62,2.992,,,,,,135.78563590000002,8.058,False
27,2010-04-16,54.95,3.01,,,,,,135.82725,8.058,False
27,2010-04-23,53.91,3.0210000000000004,,,,,,135.87216669999998,8.058,False
27,2010-04-30,53.55,3.042,,,,,,135.9170833,8.058,False
27,2010-05-07,69.02,3.095,,,,,,135.96200000000002,8.058,False
27,2010-05-14,53.82,3.112,,,,,,136.010394,8.058,False
27,2010-05-21,63.31,3.096,,,,,,136.0796521,8.058,False
27,2010-05-28,67.88,3.0460000000000003,,,,,,136.1489101,8.058,False
27,2010-06-04,74.29,3.0060000000000002,,,,,,136.21816819999998,8.058,False
27,2010-06-11,68.9,2.972,,,,,,136.2874263,8.058,False
27,2010-06-18,70.0,2.9419999999999997,,,,,,136.32433930000002,8.058,False
27,2010-06-25,78.02,2.958,,,,,,136.34831430000003,8.058,False
27,2010-07-02,76.25,2.958,,,,,,136.3722893,7.982,False
27,2010-07-09,82.69,2.94,,,,,,136.3962643,7.982,False
27,2010-07-16,78.26,2.9330000000000003,,,,,,136.41798269999998,7.982,False
27,2010-07-23,81.56,2.924,,,,,,136.4366924,7.982,False
27,2010-07-30,79.78,2.932,,,,,,136.4554021,7.982,False
27,2010-08-06,77.45,2.9419999999999997,,,,,,136.4741118,7.982,False
27,2010-08-13,77.36,2.923,,,,,,136.49282140000003,7.982,False
27,2010-08-20,75.16,2.9130000000000003,,,,,,136.52491819999997,7.982,False
27,2010-08-27,70.31,2.885,,,,,,136.55701499999998,7.982,False
27,2010-09-03,78.52,2.86,,,,,,136.5891118,7.982,False
27,2010-09-10,70.38,2.8369999999999997,,,,,,136.6212085,7.982,True
27,2010-09-17,64.5,2.846,,,,,,136.6338071,7.982,False
27,2010-09-24,67.08,2.8369999999999997,,,,,,136.6317821,7.982,False
27,2010-10-01,70.19,2.84,,,,,,136.6297571,8.021,False
27,2010-10-08,57.78,2.903,,,,,,136.6277321,8.021,False
27,2010-10-15,58.38,2.9989999999999997,,,,,,136.6401935,8.021,False
27,2010-10-22,52.82,3.049,,,,,,136.688871,8.021,False
27,2010-10-29,61.02,3.055,,,,,,136.7375484,8.021,False
27,2010-11-05,45.91,3.049,,,,,,136.7862258,8.021,False
27,2010-11-12,45.9,3.065,,,,,,136.83490319999999,8.021,False
27,2010-11-19,50.81,3.138,,,,,,136.77157140000003,8.021,False
27,2010-11-26,46.67,3.1860000000000004,,,,,,136.6895714,8.021,True
27,2010-12-03,41.81,3.2,,,,,,136.6075714,8.021,False
27,2010-12-10,30.83,3.255,,,,,,136.52557140000002,8.021,False
27,2010-12-17,31.62,3.301,,,,,,136.5292811,8.021,False
27,2010-12-24,31.34,3.3089999999999997,,,,,,136.597273,8.021,False
27,2010-12-31,29.59,3.3360000000000003,,,,,,136.66526499999998,8.021,True
27,2011-01-07,34.42,3.3510000000000004,,,,,,136.73325690000001,7.827000000000001,False
27,2011-01-14,25.7,3.367,,,,,,136.80347700000002,7.827000000000001,False
27,2011-01-21,30.13,3.391,,,,,,136.8870657,7.827000000000001,False
27,2011-01-28,23.64,3.4019999999999997,,,,,,136.9706544,7.827000000000001,False
27,2011-02-04,28.7,3.4,,,,,,137.05424309999998,7.827000000000001,False
27,2011-02-11,30.45,3.4160000000000004,,,,,,137.13783180000001,7.827000000000001,True
27,2011-02-18,39.32,3.42,,,,,,137.25118490000003,7.827000000000001,False
27,2011-02-25,33.05,3.452,,,,,,137.3764439,7.827000000000001,False
27,2011-03-04,36.99,3.605,,,,,,137.5017028,7.827000000000001,False
27,2011-03-11,43.64,3.752,,,,,,137.62696169999998,7.827000000000001,False
27,2011-03-18,46.65,3.7960000000000003,,,,,,137.7398929,7.827000000000001,False
27,2011-03-25,40.11,3.7889999999999997,,,,,,137.8478929,7.827000000000001,False
27,2011-04-01,37.27,3.8110000000000004,,,,,,137.9558929,7.725,False
27,2011-04-08,46.87,3.895,,,,,,138.0638929,7.725,False
27,2011-04-15,52.24,3.9810000000000003,,,,,,138.16469519999998,7.725,False
27,2011-04-22,50.02,4.061,,,,,,138.2475036,7.725,False
27,2011-04-29,61.71,4.117,,,,,,138.3303119,7.725,False
27,2011-05-06,56.48,4.192,,,,,,138.41312019999998,7.725,False
27,2011-05-13,60.07,4.211,,,,,,138.49592859999998,7.725,False
27,2011-05-20,60.22,4.202,,,,,,138.587106,7.725,False
27,2011-05-27,66.43,4.1339999999999995,,,,,,138.6782834,7.725,False
27,2011-06-03,74.17,4.069,,,,,,138.7694608,7.725,False
27,2011-06-10,73.26,4.025,,,,,,138.8606382,7.725,False
27,2011-06-17,67.03,3.989,,,,,,139.00283330000002,7.725,False
27,2011-06-24,72.02,3.964,,,,,,139.18329169999998,7.725,False
27,2011-07-01,73.76,3.9160000000000004,,,,,,139.36375,7.85,False
27,2011-07-08,76.87,3.886,,,,,,139.5442083,7.85,False
27,2011-07-15,77.83,3.915,,,,,,139.70063249999998,7.85,False
27,2011-07-22,82.28,3.972,,,,,,139.79697119999997,7.85,False
27,2011-07-29,79.41,4.004,,,,,,139.89330990000002,7.85,False
27,2011-08-05,78.14,4.02,,,,,,139.9896486,7.85,False
27,2011-08-12,76.67,3.995,,,,,,140.08598730000003,7.85,False
27,2011-08-19,72.97,3.9419999999999997,,,,,,140.12892050000002,7.85,False
27,2011-08-26,72.88,3.906,,,,,,140.16295280000003,7.85,False
27,2011-09-02,71.44,3.8789999999999996,,,,,,140.196985,7.85,False
27,2011-09-09,70.93,3.93,,,,,,140.23101730000002,7.85,True
27,2011-09-16,69.65,3.937,,,,,,140.2735,7.85,False
27,2011-09-23,63.61,3.8989999999999996,,,,,,140.32725,7.85,False
27,2011-09-30,70.92,3.858,,,,,,140.381,7.85,False
27,2011-10-07,56.91,3.775,,,,,,140.43475,7.906000000000001,False
27,2011-10-14,64.78,3.7439999999999998,,,,,,140.4784194,7.906000000000001,False
27,2011-10-21,59.62,3.7569999999999997,,,,,,140.46160480000003,7.906000000000001,False
27,2011-10-28,51.81,3.7569999999999997,,,,,,140.44479030000002,7.906000000000001,False
27,2011-11-04,44.46,3.738,,,,,,140.4279758,7.906000000000001,False
27,2011-11-11,49.69,3.719,10710.56,44021.61,475.3,4235.07,4920.65,140.4111613,7.906000000000001,False
27,2011-11-18,51.42,3.717,32812.24,5487.82,143.88,567.08,14703.26,140.41278569999997,7.906000000000001,False
27,2011-11-25,47.88,3.6889999999999996,164.01,27.47,73934.06,24.22,540.56,140.4217857,7.906000000000001,True
27,2011-12-02,50.55,3.6660000000000004,5369.61,294.47,7008.02,3692.11,33247.0,140.43078569999997,7.906000000000001,False
27,2011-12-09,46.28,3.627,4072.48,48.0,1800.87,1796.01,8867.17,140.4397857,7.906000000000001,False
27,2011-12-16,40.68,3.611,7510.92,28.09,1049.3,1160.14,7853.48,140.4700795,7.906000000000001,False
27,2011-12-23,41.59,3.5869999999999997,2415.4,239.89,1438.33,209.34,2976.85,140.528765,7.906000000000001,False
27,2011-12-30,37.85,3.5660000000000003,3650.53,50076.68,271.89,1009.78,1773.53,140.5874505,7.906000000000001,True
27,2012-01-06,35.8,3.585,9235.59,29675.22,526.36,2399.37,6290.52,140.64613590000002,8.009,False
27,2012-01-13,41.3,3.6660000000000004,8081.05,16237.87,542.46,643.15,6238.31,140.70482140000001,8.009,False
27,2012-01-20,30.35,3.705,2754.17,9280.81,465.77,2567.91,1550.34,140.8086118,8.009,False
27,2012-01-27,36.96,3.737,2789.03,4172.39,589.24,101.5,3857.29,140.9124021,8.009,False
27,2012-02-03,42.52,3.7960000000000003,62172.73,6256.0,530.81,67474.85,6129.6,141.01619240000002,8.009,False
27,2012-02-10,37.86,3.826,15591.32,6206.22,249.82,14000.53,8024.91,141.11998269999998,8.009,True
27,2012-02-17,37.24,3.8739999999999997,14655.15,10670.84,162.82,11286.99,1595.8,141.21403569999998,8.009,False
27,2012-02-24,41.74,3.917,16993.22,13384.32,9.6,8237.33,9045.21,141.30078569999998,8.009,False
27,2012-03-02,40.07,3.983,28652.29,3088.37,109.25,35364.08,4464.45,141.38753569999997,8.009,False
27,2012-03-09,44.32,4.021,14171.85,917.3,2.2,3614.57,4582.1,141.4742857,8.009,False
27,2012-03-16,49.6,4.021,7275.48,175.65,2.96,5193.68,2366.04,141.55478,8.009,False
27,2012-03-23,57.3,4.053999999999999,4142.06,506.34,5.17,917.38,3467.03,141.6269332,8.009,False
27,2012-03-30,49.4,4.098,12705.56,180.11,7.59,2943.99,3495.93,141.6990864,8.009,False
27,2012-04-06,48.73,4.143,10800.82,,101.35,3079.87,5692.72,141.7712396,8.253,False
27,2012-04-13,52.22,4.187,5139.48,4770.63,53.84,1532.47,4176.9,141.8433929,8.253,False
27,2012-04-20,62.62,4.17,12507.63,2681.1,99.95,1433.43,3244.98,141.90152619999998,8.253,False
27,2012-04-27,52.33,4.163,6408.19,901.65,58.56,51.97,2182.32,141.9596595,8.253,False
27,2012-05-04,53.68,4.124,19913.55,,213.38,5895.46,4687.08,142.0177929,8.253,False
27,2012-05-11,58.97,4.055,10864.63,,244.98,2261.45,2840.03,142.0759262,8.253,False
27,2012-05-18,65.15,4.029,13340.68,,222.2,2225.5,2346.31,142.0970115,8.253,False
27,2012-05-25,64.77,3.9789999999999996,11465.8,,380.15,2173.31,4183.07,142.10327759999998,8.253,False
27,2012-06-01,73.4,3.915,10283.49,31.2,245.41,4069.79,2775.35,142.1095438,8.253,False
27,2012-06-08,64.05,3.8710000000000004,12921.09,414.6,95.99,1666.88,7819.11,142.11580990000002,8.253,False
27,2012-06-15,69.52,3.786,9943.48,614.9,15.0,3382.44,6779.57,142.1292548,8.253,False
27,2012-06-22,73.23,3.722,9510.17,821.5,7.98,3928.13,6054.38,142.16064640000002,8.253,False
27,2012-06-29,73.94,3.667,7582.01,585.9,,1019.28,3522.11,142.19203810000002,8.253,False
27,2012-07-06,82.08,3.6460000000000004,12579.0,303.6,217.95,8280.23,7999.22,142.22342980000002,8.238999999999999,False
27,2012-07-13,78.95,3.6889999999999996,7264.26,219.2,31.1,4489.18,3102.22,142.25482140000003,8.238999999999999,False
27,2012-07-20,78.64,3.7319999999999998,10835.89,164.46,21.51,3314.7,7302.33,142.2337569,8.238999999999999,False
27,2012-07-27,76.01,3.82,8698.49,289.37,5.28,12205.87,3358.94,142.2126924,8.238999999999999,False
27,2012-08-03,75.22,3.819,39317.03,194.67,64.32,25462.22,3161.43,142.19162790000001,8.238999999999999,False
27,2012-08-10,78.44,3.863,5892.89,148.66,14.01,4147.47,5611.07,142.17056340000002,8.238999999999999,False
27,2012-08-17,76.51,3.963,4017.25,33.65,6.2,1753.64,6783.58,142.21573850000001,8.238999999999999,False
27,2012-08-24,72.93,3.997,4757.01,85.3,371.06,3090.86,8212.53,142.31059330000002,8.238999999999999,False
27,2012-08-31,75.0,4.026,25371.97,59.81,276.58,6582.38,5400.13,142.4054482,8.238999999999999,False
27,2012-09-07,76.0,4.0760000000000005,18992.1,56.16,118.16,4511.15,7235.18,142.500303,8.238999999999999,True
27,2012-09-14,68.72,4.088,17121.4,17.82,18.5,2384.18,4270.34,142.59388330000002,8.238999999999999,False
27,2012-09-21,66.1,4.203,18287.65,63.82,677.64,6039.37,3359.1,142.6798167,8.238999999999999,False
27,2012-09-28,64.92,4.158,26306.03,39.82,55.24,11296.93,12954.12,142.76575,8.238999999999999,False
27,2012-10-05,64.5,4.151,16670.04,,40.02,5385.32,6733.38,142.85168330000002,8.0,False
27,2012-10-12,55.4,4.186,2177.62,,7.22,863.01,7931.82,142.93761669999998,8.0,False
27,2012-10-19,56.53,4.1530000000000005,2639.32,,4.77,575.48,3147.23,142.8633629,8.0,False
27,2012-10-26,58.99,4.071000000000001,7756.75,206.45,100.0,731.23,2174.84,142.76241130000002,8.0,False
27,2012-11-02,54.44,3.97,13125.35,13340.62,32.81,6669.47,718.46,142.6614597,8.0,False
27,2012-11-09,41.06,3.947,7490.34,20667.93,204.5,693.02,2912.62,142.5605081,8.0,False
27,2012-11-16,46.66,3.9419999999999997,13377.23,5391.57,209.27,1851.81,4613.77,142.4928071,8.0,False
27,2012-11-23,43.63,3.978,3706.65,23.98,94432.21,588.15,6938.6,142.4694405,8.0,True
27,2012-11-30,38.95,3.966,3865.29,8.98,9084.53,102.38,13208.03,142.44607380000002,8.0,False
27,2012-12-07,44.13,3.92,6831.83,,368.29,2410.23,13504.05,142.4227071,8.0,False
27,2012-12-14,43.87,3.8689999999999998,3170.43,,231.0,19.88,6252.08,142.41173500000002,8.0,False
27,2012-12-21,43.65,3.8160000000000003,4615.76,68.96,81.36,79.48,541.09,142.4751302,8.0,False
27,2012-12-28,36.05,3.785,6032.37,31849.81,373.32,191.69,4961.75,142.5385253,8.0,True
27,2013-01-04,32.23,3.7939999999999996,7701.72,49026.3,56.77,64.25,3763.34,142.6019205,7.945,False
27,2013-01-11,39.49,3.802,4089.24,30552.82,17.44,1337.06,2386.07,142.66531569999998,7.945,False
27,2013-01-18,40.57,3.798,8172.0,7946.12,8.6,4105.5,2873.45,142.73201730000002,7.945,False
27,2013-01-25,26.45,3.78,1943.33,4236.29,1.6,512.17,1181.34,142.8000415,7.945,False
27,2013-02-01,34.17,3.806,26226.09,2773.71,52.0,51587.03,3215.4,142.8680657,7.945,False
27,2013-02-08,28.67,3.945,65996.68,1098.51,188.58,38065.62,3295.95,142.93608989999998,7.945,True
27,2013-02-15,35.13,4.006,23292.54,14425.39,243.52,19609.28,7859.66,142.98159950000002,7.945,False
27,2013-02-22,31.52,4.045,17103.18,8134.12,409.54,2543.6,5931.69,142.97082269999999,7.945,False
27,2013-03-01,39.9,4.079,7118.91,1066.15,0.36,189.88,1329.77,142.9600459,7.945,False
27,2013-03-08,36.11,4.045,15232.2,397.96,71.9,6609.0,2614.03,142.94926909999998,7.945,False
27,2013-03-15,41.95,4.029,19493.78,0.27,21.05,5463.42,2894.25,142.9601382,7.945,False
27,2013-03-22,35.43,3.9989999999999997,11085.15,,749.5,3047.97,1944.8,143.0251221,7.945,False
27,2013-03-29,41.53,3.983,9272.92,,863.54,3.76,4253.53,143.090106,7.945,False
27,2013-04-05,43.78,3.9539999999999997,16900.93,8685.88,429.4,1919.44,3231.21,143.1550899,7.697,False
27,2013-04-12,53.28,3.9139999999999997,9303.85,6759.23,74.36,2471.53,1389.71,143.2200737,7.697,False
27,2013-04-19,53.65,3.8760000000000003,4566.1,759.03,87.8,122.38,1218.07,143.2200737,7.697,False
27,2013-04-26,50.88,3.806,4091.2,2.98,142.58,89.1,1587.02,143.2200737,7.697,False
27,2013-05-03,55.83,3.775,7028.8,14.9,84.6,2780.28,2094.38,,,False
27,2013-05-10,57.38,3.762,6867.63,171.94,81.08,2630.92,3630.71,,,False
27,2013-05-17,60.06,3.79,9275.52,466.43,21.46,1667.9,6300.88,,,False
27,2013-05-24,65.19,3.793,5454.05,269.88,631.68,2561.35,3189.17,,,False
27,2013-05-31,64.65,3.8080000000000003,2920.43,357.26,448.44,192.04,3557.71,,,False
27,2013-06-07,69.53,3.792,12658.02,915.15,187.99,7287.16,3704.79,,,False
27,2013-06-14,67.64,3.795,11806.99,716.93,350.23,3019.24,11306.53,,,False
27,2013-06-21,70.76,3.793,5236.08,781.81,448.4,3792.83,2223.17,,,False
27,2013-06-28,77.34,3.8,5149.82,2392.39,16.78,5227.22,4302.13,,,False
27,2013-07-05,77.41,3.778,12819.65,3929.43,744.57,10416.2,1937.43,,,False
27,2013-07-12,80.74,3.7910000000000004,5214.6,2589.72,104.61,2925.97,4733.11,,,False
27,2013-07-19,83.36,3.9130000000000003,4965.8,1626.51,204.17,633.73,1818.64,,,False
27,2013-07-26,77.01,3.951,277.52,2359.44,19.45,39.42,671.27,,,False
30,2010-02-05,39.05,2.572,,,,,,210.75260530000003,8.324,False
30,2010-02-12,37.77,2.548,,,,,,210.8979935,8.324,True
30,2010-02-19,39.75,2.5140000000000002,,,,,,210.9451605,8.324,False
30,2010-02-26,45.31,2.5610000000000004,,,,,,210.97595730000003,8.324,False
30,2010-03-05,48.61,2.625,,,,,,211.0067542,8.324,False
30,2010-03-12,57.1,2.667,,,,,,211.03755099999998,8.324,False
30,2010-03-19,54.68,2.72,,,,,,210.8733316,8.324,False
30,2010-03-26,51.66,2.7319999999999998,,,,,,210.6766095,8.324,False
30,2010-04-02,64.12,2.719,,,,,,210.4798874,8.2,False
30,2010-04-09,65.74,2.77,,,,,,210.2831653,8.2,False
30,2010-04-16,67.87,2.8080000000000003,,,,,,210.1495463,8.2,False
30,2010-04-23,64.21,2.795,,,,,,210.1000648,8.2,False
30,2010-04-30,66.93,2.78,,,,,,210.0505833,8.2,False
30,2010-05-07,70.87,2.835,,,,,,210.00110180000001,8.2,False
30,2010-05-14,73.08,2.8539999999999996,,,,,,209.9984585,8.2,False
30,2010-05-21,74.24,2.826,,,,,,210.2768443,8.2,False
30,2010-05-28,80.94,2.759,,,,,,210.5552301,8.2,False
30,2010-06-04,82.68,2.705,,,,,,210.833616,8.2,False
30,2010-06-11,83.51,2.668,,,,,,211.1120018,8.2,False
30,2010-06-18,86.18,2.637,,,,,,211.10965430000002,8.2,False
30,2010-06-25,87.01,2.653,,,,,,210.9950134,8.2,False
30,2010-07-02,82.29,2.6689999999999996,,,,,,210.8803726,8.099,False
30,2010-07-09,81.67,2.642,,,,,,210.76573169999998,8.099,False
30,2010-07-16,85.61,2.623,,,,,,210.7577954,8.099,False
30,2010-07-23,87.17,2.608,,,,,,210.8921319,8.099,False
30,2010-07-30,83.59,2.64,,,,,,211.0264684,8.099,False
30,2010-08-06,90.3,2.627,,,,,,211.16080490000002,8.099,False
30,2010-08-13,89.65,2.6919999999999997,,,,,,211.2951413,8.099,False
30,2010-08-20,89.58,2.6639999999999997,,,,,,211.25965860000002,8.099,False
30,2010-08-27,86.2,2.6189999999999998,,,,,,211.2241759,8.099,False
30,2010-09-03,82.57,2.577,,,,,,211.1886931,8.099,False
30,2010-09-10,79.3,2.565,,,,,,211.15321040000003,8.099,True
30,2010-09-17,83.03,2.582,,,,,,211.1806415,8.099,False
30,2010-09-24,80.79,2.6239999999999997,,,,,,211.2552578,8.099,False
30,2010-10-01,70.28,2.603,,,,,,211.3298742,8.163,False
30,2010-10-08,65.76,2.633,,,,,,211.4044906,8.163,False
30,2010-10-15,68.61,2.72,,,,,,211.4713286,8.163,False
30,2010-10-22,70.72,2.725,,,,,,211.5187208,8.163,False
30,2010-10-29,67.51,2.716,,,,,,211.5661131,8.163,False
30,2010-11-05,58.71,2.6889999999999996,,,,,,211.61350530000004,8.163,False
30,2010-11-12,60.95,2.728,,,,,,211.6608975,8.163,False
30,2010-11-19,51.71,2.7710000000000004,,,,,,211.5470304,8.163,False
30,2010-11-26,62.96,2.735,,,,,,211.4062867,8.163,True
30,2010-12-03,50.43,2.708,,,,,,211.265543,8.163,False
30,2010-12-10,46.35,2.843,,,,,,211.12479930000003,8.163,False
30,2010-12-17,48.63,2.8689999999999998,,,,,,211.06454580000002,8.163,False
30,2010-12-24,51.29,2.886,,,,,,211.06465989999998,8.163,False
30,2010-12-31,47.19,2.943,,,,,,211.06477400000003,8.163,True
30,2011-01-07,44.24,2.9760000000000004,,,,,,211.06488810000002,8.027999999999999,False
30,2011-01-14,34.14,2.983,,,,,,211.1176713,8.027999999999999,False
30,2011-01-21,42.72,3.016,,,,,,211.48646910000002,8.027999999999999,False
30,2011-01-28,44.04,3.01,,,,,,211.8552668,8.027999999999999,False
30,2011-02-04,36.33,2.989,,,,,,212.22406459999996,8.027999999999999,False
30,2011-02-11,34.61,3.022,,,,,,212.59286239999997,8.027999999999999,True
30,2011-02-18,59.87,3.045,,,,,,212.90331150000003,8.027999999999999,False
30,2011-02-25,61.27,3.065,,,,,,213.190421,8.027999999999999,False
30,2011-03-04,59.52,3.2880000000000003,,,,,,213.47753050000003,8.027999999999999,False
30,2011-03-11,54.69,3.4589999999999996,,,,,,213.7646401,8.027999999999999,False
30,2011-03-18,63.26,3.488,,,,,,214.0156238,8.027999999999999,False
30,2011-03-25,70.33,3.4730000000000003,,,,,,214.25215730000002,8.027999999999999,False
30,2011-04-01,56.36,3.5239999999999996,,,,,,214.48869080000003,7.931,False
30,2011-04-08,68.62,3.622,,,,,,214.7252242,7.931,False
30,2011-04-15,71.01,3.7430000000000003,,,,,,214.9420631,7.931,False
30,2011-04-22,70.79,3.807,,,,,,215.10966569999997,7.931,False
30,2011-04-29,70.19,3.81,,,,,,215.27726830000003,7.931,False
30,2011-05-06,61.87,3.906,,,,,,215.44487090000004,7.931,False
30,2011-05-13,75.04,3.8989999999999996,,,,,,215.6124735,7.931,False
30,2011-05-20,68.36,3.907,,,,,,215.38347779999998,7.931,False
30,2011-05-27,76.86,3.786,,,,,,215.15448219999996,7.931,False
30,2011-06-03,83.82,3.699,,,,,,214.92548650000003,7.931,False
30,2011-06-10,84.71,3.648,,,,,,214.69649080000002,7.931,False
30,2011-06-17,87.54,3.637,,,,,,214.6513538,7.931,False
30,2011-06-24,85.72,3.594,,,,,,214.7441108,7.931,False
30,2011-07-01,87.57,3.5239999999999996,,,,,,214.83686780000002,7.852,False
30,2011-07-08,89.16,3.48,,,,,,214.9296249,7.852,False
30,2011-07-15,91.05,3.575,,,,,,215.0134426,7.852,False
30,2011-07-22,90.27,3.6510000000000002,,,,,,215.0749122,7.852,False
30,2011-07-29,91.56,3.682,,,,,,215.1363819,7.852,False
30,2011-08-05,94.22,3.6839999999999997,,,,,,215.1978515,7.852,False
30,2011-08-12,92.32,3.638,,,,,,215.25932110000002,7.852,False
30,2011-08-19,90.11,3.554,,,,,,215.3229307,7.852,False
30,2011-08-26,92.07,3.523,,,,,,215.38689700000003,7.852,False
30,2011-09-02,91.94,3.533,,,,,,215.4508632,7.852,False
30,2011-09-09,78.87,3.5460000000000003,,,,,,215.5148295,7.852,True
30,2011-09-16,80.62,3.5260000000000002,,,,,,215.6944378,7.852,False
30,2011-09-23,75.68,3.467,,,,,,216.02823560000002,7.852,False
30,2011-09-30,78.91,3.355,,,,,,216.3620333,7.852,False
